"","customerId","orderTimestamp","amountSpent","productName","productCategory","adSpent","acqChannel","age","salary"
"1358",39241,2009-11-04,12.47,"Microcontroller ES","Fitness",21.1037171569187,"google",39,"mid"
"1359",39241,2009-11-12,11.73,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",21.1037171569187,"google",39,"mid"
"1360",39241,2009-11-19,8.2968,"Wearable AUSG with Calorie Counter","Medical",21.1037171569187,"google",39,"mid"
"1361",39241,2009-12-10,10.56,"Step and Distance Pedometer TL Pro","Industrial",21.1037171569187,"google",39,"mid"
"1362",39241,2009-12-31,23.93,"Biking Tracker U Pro with MP3 Player","Pets and Animals",21.1037171569187,"google",39,"mid"
"1363",39241,2010-01-14,17.088,"Wearable Transmitter KR","Lifestyle",21.1037171569187,"google",39,"mid"
"1364",39241,2010-01-27,21.1027,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",21.1037171569187,"google",39,"mid"
"1365",39241,2010-02-10,13.66,"Action Camera Pro","Lifestyle",21.1037171569187,"google",39,"mid"
"1366",39241,2010-02-24,20.4082,"Strapless Heart Rate Monitor","Medical",21.1037171569187,"google",39,"mid"
"1367",39588,2009-08-10,105.4,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",46.2839745625388,"google",27,"mid"
"1368",39588,2009-08-20,133.76,"Microcontroller ES","Fitness",46.2839745625388,"google",27,"mid"
"1369",39588,2009-08-27,144.2827,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",46.2839745625388,"google",27,"mid"
"1370",39588,2009-09-03,144.29,"Wearable AUSG with Calorie Counter","Medical",46.2839745625388,"google",27,"mid"
"1371",39588,2009-09-11,135.3102,"Step and Distance Pedometer TL Pro","Industrial",46.2839745625388,"google",27,"mid"
"1372",39588,2009-09-17,141.4905,"Biking Tracker U Pro with MP3 Player","Pets and Animals",46.2839745625388,"google",27,"mid"
"1373",39588,2009-10-08,150.16,"Wearable Transmitter KR","Lifestyle",46.2839745625388,"google",27,"mid"
"1374",39588,2009-10-23,126.48,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",46.2839745625388,"google",27,"mid"
"1375",39588,2009-10-29,174.64,"Action Camera Pro","Lifestyle",46.2839745625388,"google",27,"mid"
"1376",39588,2009-11-20,244.3702,"Strapless Heart Rate Monitor","Medical",46.2839745625388,"google",27,"mid"
"1377",39588,2009-12-03,147.2397,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",46.2839745625388,"google",27,"mid"
"1378",39588,2009-12-10,176.48,"Microcontroller ES","Fitness",46.2839745625388,"google",27,"mid"
"1379",39588,2009-12-18,178.3777,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",46.2839745625388,"google",27,"mid"
"1380",39588,2009-12-21,129.6275,"Wearable AUSG with Calorie Counter","Medical",46.2839745625388,"google",27,"mid"
"1381",39588,2010-01-22,167.76,"Step and Distance Pedometer TL Pro","Industrial",46.2839745625388,"google",27,"mid"
"1382",39588,2010-01-29,156.8335,"Biking Tracker U Pro with MP3 Player","Pets and Animals",46.2839745625388,"google",27,"mid"
"1383",39588,2010-02-04,179.2877,"Wearable Transmitter KR","Lifestyle",46.2839745625388,"google",27,"mid"
"1384",39588,2010-02-12,167.7917,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",46.2839745625388,"google",27,"mid"
"1385",39588,2010-02-19,196.675,"Action Camera Pro","Lifestyle",46.2839745625388,"google",27,"mid"
"1386",39588,2010-02-26,169.298,"Strapless Heart Rate Monitor","Medical",46.2839745625388,"google",27,"mid"
"1387",39588,2010-03-05,214.7327,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",46.2839745625388,"google",27,"mid"
"1388",39693,2009-07-27,27.09,"Microcontroller ES","Fitness",30.7175837098621,"fb",20,"mid"
"1389",39693,2009-08-16,27.6,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",30.7175837098621,"fb",20,"mid"
"1390",39693,2009-08-26,42.1,"Wearable AUSG with Calorie Counter","Medical",30.7175837098621,"fb",20,"mid"
"1391",39693,2009-09-06,38.09,"Step and Distance Pedometer TL Pro","Industrial",30.7175837098621,"fb",20,"mid"
"1392",40100,2009-07-25,81.66,"Biking Tracker U Pro with MP3 Player","Pets and Animals",4.49870986654423,"google",52,"low"
"1393",40100,2009-08-24,51.28,"Wearable Transmitter KR","Lifestyle",4.49870986654423,"google",52,"low"
"1394",40100,2009-12-20,20.5277,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",4.49870986654423,"google",52,"low"
"1395",40432,2009-08-03,26.69,"Action Camera Pro","Lifestyle",27.6331303333864,"fb",37,"low"
"1396",40432,2009-08-04,7.67,"Strapless Heart Rate Monitor","Medical",27.6331303333864,"fb",37,"low"
"1397",40432,2009-08-10,12.18,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",27.6331303333864,"fb",37,"low"
"1398",40432,2009-08-18,22.72,"Microcontroller ES","Fitness",27.6331303333864,"fb",37,"low"
"1399",40432,2009-08-19,13.13,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",27.6331303333864,"fb",37,"low"
"1400",40432,2009-10-19,9.03,"Wearable AUSG with Calorie Counter","Medical",27.6331303333864,"fb",37,"low"
"1401",41246,2009-07-27,86.87,"Step and Distance Pedometer TL Pro","Industrial",42.2377410868648,"fb",45,"low"
"1402",41246,2009-08-06,91.54,"Biking Tracker U Pro with MP3 Player","Pets and Animals",42.2377410868648,"fb",45,"low"
"1403",41246,2009-08-13,119.49,"Wearable Transmitter KR","Lifestyle",42.2377410868648,"fb",45,"low"
"1404",41246,2009-08-21,82.04,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",42.2377410868648,"fb",45,"low"
"1405",41246,2009-08-28,70.37,"Action Camera Pro","Lifestyle",42.2377410868648,"fb",45,"low"
"1406",41246,2009-09-04,63.5877,"Strapless Heart Rate Monitor","Medical",42.2377410868648,"fb",45,"low"
"1407",41246,2009-09-11,80.3,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",42.2377410868648,"fb",45,"low"
"1408",41246,2009-09-25,53.74,"Microcontroller ES","Fitness",42.2377410868648,"fb",45,"low"
"1409",41246,2009-10-02,58.9,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",42.2377410868648,"fb",45,"low"
"1410",41246,2009-10-09,50.68,"Wearable AUSG with Calorie Counter","Medical",42.2377410868648,"fb",45,"low"
"1411",41246,2009-10-15,64.54,"Step and Distance Pedometer TL Pro","Industrial",42.2377410868648,"fb",45,"low"
"1412",41246,2009-10-28,75.02,"Biking Tracker U Pro with MP3 Player","Pets and Animals",42.2377410868648,"fb",45,"low"
"1413",41246,2009-11-11,75.4087,"Wearable Transmitter KR","Lifestyle",42.2377410868648,"fb",45,"low"
"1414",41246,2009-11-23,44.816,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",42.2377410868648,"fb",45,"low"
"1415",41246,2009-11-30,58.2072,"Action Camera Pro","Lifestyle",42.2377410868648,"fb",45,"low"
"1416",41246,2009-12-10,110.5752,"Strapless Heart Rate Monitor","Medical",42.2377410868648,"fb",45,"low"
"1417",41246,2010-01-07,117.0157,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",42.2377410868648,"fb",45,"low"
"1418",41246,2010-01-18,45.5865,"Microcontroller ES","Fitness",42.2377410868648,"fb",45,"low"
"1419",41246,2010-01-25,37.1235,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",42.2377410868648,"fb",45,"low"
"1420",41246,2010-01-29,46.6165,"Wearable AUSG with Calorie Counter","Medical",42.2377410868648,"fb",45,"low"
"1421",41246,2010-02-08,91.4,"Step and Distance Pedometer TL Pro","Industrial",42.2377410868648,"fb",45,"low"
"1422",41246,2010-02-19,85.345,"Biking Tracker U Pro with MP3 Player","Pets and Animals",42.2377410868648,"fb",45,"low"
"1423",41246,2010-02-26,140.7492,"Wearable Transmitter KR","Lifestyle",42.2377410868648,"fb",45,"low"
"1424",41246,2010-03-03,103.1428,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",42.2377410868648,"fb",45,"low"
"1425",41246,2010-03-08,73.4462,"Action Camera Pro","Lifestyle",42.2377410868648,"fb",45,"low"
"1426",42270,2009-07-28,40.62,"Strapless Heart Rate Monitor","Medical",10.1817407163326,"google",43,"low"
"1427",42270,2009-08-04,34.22,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",10.1817407163326,"google",43,"low"
"1428",42270,2009-08-12,45.9,"Microcontroller ES","Fitness",10.1817407163326,"google",43,"low"
"1429",42270,2009-08-20,39.15,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",10.1817407163326,"google",43,"low"
"1430",42270,2009-08-27,62.7305,"Wearable AUSG with Calorie Counter","Medical",10.1817407163326,"google",43,"low"
"1431",42270,2009-09-03,76.77,"Step and Distance Pedometer TL Pro","Industrial",10.1817407163326,"google",43,"low"
"1432",42270,2009-09-10,66.3025,"Biking Tracker U Pro with MP3 Player","Pets and Animals",10.1817407163326,"google",43,"low"
"1433",42270,2009-09-17,90.07,"Wearable Transmitter KR","Lifestyle",10.1817407163326,"google",43,"low"
"1434",42270,2009-10-01,109.9105,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",10.1817407163326,"google",43,"low"
"1435",42270,2009-10-08,57.36,"Action Camera Pro","Lifestyle",10.1817407163326,"google",43,"low"
"1436",42270,2009-10-15,67.88,"Strapless Heart Rate Monitor","Medical",10.1817407163326,"google",43,"low"
"1437",42270,2009-10-29,79.9832,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",10.1817407163326,"google",43,"low"
"1438",42270,2009-11-05,91.6185,"Microcontroller ES","Fitness",10.1817407163326,"google",43,"low"
"1439",42270,2009-11-13,73.9,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",10.1817407163326,"google",43,"low"
"1440",42270,2009-12-10,41.1005,"Wearable AUSG with Calorie Counter","Medical",10.1817407163326,"google",43,"low"
"1441",42270,2009-12-17,84.617,"Step and Distance Pedometer TL Pro","Industrial",10.1817407163326,"google",43,"low"
"1442",42270,2010-01-04,45.7295,"Biking Tracker U Pro with MP3 Player","Pets and Animals",10.1817407163326,"google",43,"low"
"1443",42270,2010-01-13,64.75,"Wearable Transmitter KR","Lifestyle",10.1817407163326,"google",43,"low"
"1444",42270,2010-02-03,120.9878,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",10.1817407163326,"google",43,"low"
"1445",42270,2010-02-11,83.3122,"Action Camera Pro","Lifestyle",10.1817407163326,"google",43,"low"
"1446",42270,2010-02-25,75.3802,"Strapless Heart Rate Monitor","Medical",10.1817407163326,"google",43,"low"
"1447",42270,2010-03-04,32.86,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",10.1817407163326,"google",43,"low"
"1448",42704,2009-07-29,10.05,"Microcontroller ES","Fitness",12.1557801179588,"google",21,"mid"
"1449",42890,2009-07-29,19.79,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",15.7873510792851,"fb",25,"low"
"1450",42890,2009-08-06,42.58,"Wearable AUSG with Calorie Counter","Medical",15.7873510792851,"fb",25,"low"
"1451",42890,2009-08-27,39.43,"Step and Distance Pedometer TL Pro","Industrial",15.7873510792851,"fb",25,"low"
"1452",42890,2009-09-03,14.41,"Biking Tracker U Pro with MP3 Player","Pets and Animals",15.7873510792851,"fb",25,"low"
"1453",42890,2009-09-16,31.02,"Wearable Transmitter KR","Lifestyle",15.7873510792851,"fb",25,"low"
"1454",42964,2009-07-29,12.94,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",49.4596316318493,"fb",47,"mid"
"1455",43317,2009-08-03,114.19,"Action Camera Pro","Lifestyle",40.9925365776289,"fb",48,"low"
"1456",43350,2009-07-29,27.35,"Strapless Heart Rate Monitor","Medical",44.9515183004551,"google",22,"low"
"1457",43350,2009-08-05,37.46,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",44.9515183004551,"google",22,"low"
"1458",43350,2009-08-27,25.063,"Microcontroller ES","Fitness",44.9515183004551,"google",22,"low"
"1459",43350,2009-09-03,24.51,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",44.9515183004551,"google",22,"low"
"1460",43350,2009-09-17,66.73,"Wearable AUSG with Calorie Counter","Medical",44.9515183004551,"google",22,"low"
"1461",43350,2009-09-17,7.01,"Step and Distance Pedometer TL Pro","Industrial",44.9515183004551,"google",22,"low"
"1462",43350,2009-09-24,34.12,"Biking Tracker U Pro with MP3 Player","Pets and Animals",44.9515183004551,"google",22,"low"
"1463",43937,2009-07-31,82.35,"Wearable Transmitter KR","Lifestyle",45.4943893612362,"fb",42,"low"
"1464",43937,2009-12-28,37.92,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",45.4943893612362,"fb",42,"low"
"1465",43937,2010-01-29,35.29,"Action Camera Pro","Lifestyle",45.4943893612362,"fb",42,"low"
"1466",44291,2009-08-01,2.93,"Strapless Heart Rate Monitor","Medical",42.4516083435155,"fb",65,"low"
"1467",44991,2010-01-24,72.06,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",14.8615996595472,"fb",54,"low"
"1468",45389,2009-08-07,83.31,"Microcontroller ES","Fitness",26.6539591061883,"fb",49,"mid"
"1469",45389,2010-01-11,33.17,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",26.6539591061883,"fb",49,"mid"
"1470",45949,2009-08-06,87.79,"Wearable AUSG with Calorie Counter","Medical",42.4175220981706,"fb",41,"mid"
"1471",45949,2009-08-11,105.54,"Step and Distance Pedometer TL Pro","Industrial",42.4175220981706,"fb",41,"mid"
"1472",45949,2009-08-19,138.82,"Biking Tracker U Pro with MP3 Player","Pets and Animals",42.4175220981706,"fb",41,"mid"
"1473",45949,2009-08-26,100.3102,"Wearable Transmitter KR","Lifestyle",42.4175220981706,"fb",41,"mid"
"1474",45949,2009-09-02,58.6,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",42.4175220981706,"fb",41,"mid"
"1475",45949,2009-09-10,110.6032,"Action Camera Pro","Lifestyle",42.4175220981706,"fb",41,"mid"
"1476",45949,2009-09-16,96.8552,"Strapless Heart Rate Monitor","Medical",42.4175220981706,"fb",41,"mid"
"1477",45949,2009-09-24,120.86,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",42.4175220981706,"fb",41,"mid"
"1478",45949,2009-10-12,106.1805,"Microcontroller ES","Fitness",42.4175220981706,"fb",41,"mid"
"1479",45949,2009-10-19,137.44,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",42.4175220981706,"fb",41,"mid"
"1480",45949,2009-10-26,104.37,"Wearable AUSG with Calorie Counter","Medical",42.4175220981706,"fb",41,"mid"
"1481",45949,2009-11-04,165.9552,"Step and Distance Pedometer TL Pro","Industrial",42.4175220981706,"fb",41,"mid"
"1482",45949,2009-11-10,81.31,"Biking Tracker U Pro with MP3 Player","Pets and Animals",42.4175220981706,"fb",41,"mid"
"1483",45949,2009-11-23,170.98,"Wearable Transmitter KR","Lifestyle",42.4175220981706,"fb",41,"mid"
"1484",45949,2009-11-30,136.317,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",42.4175220981706,"fb",41,"mid"
"1485",45949,2009-12-08,129.1162,"Action Camera Pro","Lifestyle",42.4175220981706,"fb",41,"mid"
"1486",45949,2009-12-15,159.53,"Strapless Heart Rate Monitor","Medical",42.4175220981706,"fb",41,"mid"
"1487",45949,2009-12-22,175.235,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",42.4175220981706,"fb",41,"mid"
"1488",45949,2009-12-29,170.3597,"Microcontroller ES","Fitness",42.4175220981706,"fb",41,"mid"
"1489",45949,2010-01-05,90.7135,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",42.4175220981706,"fb",41,"mid"
"1490",45949,2010-01-11,123.276,"Wearable AUSG with Calorie Counter","Medical",42.4175220981706,"fb",41,"mid"
"1491",45949,2010-01-19,155.4207,"Step and Distance Pedometer TL Pro","Industrial",42.4175220981706,"fb",41,"mid"
"1492",45949,2010-01-26,107.79,"Biking Tracker U Pro with MP3 Player","Pets and Animals",42.4175220981706,"fb",41,"mid"
"1493",45949,2010-02-02,141.7272,"Wearable Transmitter KR","Lifestyle",42.4175220981706,"fb",41,"mid"
"1494",45949,2010-02-10,221.3212,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",42.4175220981706,"fb",41,"mid"
"1495",45949,2010-02-15,101.3435,"Action Camera Pro","Lifestyle",42.4175220981706,"fb",41,"mid"
"1496",45949,2010-02-22,137.59,"Strapless Heart Rate Monitor","Medical",42.4175220981706,"fb",41,"mid"
"1497",45949,2010-03-01,107.933,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",42.4175220981706,"fb",41,"mid"
"1498",45949,2010-03-08,81.433,"Microcontroller ES","Fitness",42.4175220981706,"fb",41,"mid"
"1499",46256,2009-08-10,45.39,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",16.9764890079387,"fb",46,"high"
"1500",46256,2009-08-17,28.95,"Wearable AUSG with Calorie Counter","Medical",16.9764890079387,"fb",46,"high"
"1501",46256,2009-08-25,33.98,"Step and Distance Pedometer TL Pro","Industrial",16.9764890079387,"fb",46,"high"
"1502",46256,2009-09-01,30.27,"Biking Tracker U Pro with MP3 Player","Pets and Animals",16.9764890079387,"fb",46,"high"
"1503",46256,2009-09-08,39.08,"Wearable Transmitter KR","Lifestyle",16.9764890079387,"fb",46,"high"
"1504",46256,2009-09-22,29.2,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",16.9764890079387,"fb",46,"high"
"1505",46256,2009-09-29,36.96,"Action Camera Pro","Lifestyle",16.9764890079387,"fb",46,"high"
"1506",46256,2009-10-20,22.92,"Strapless Heart Rate Monitor","Medical",16.9764890079387,"fb",46,"high"
"1507",46256,2009-10-27,27.31,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",16.9764890079387,"fb",46,"high"
"1508",46256,2009-12-01,22.5875,"Microcontroller ES","Fitness",16.9764890079387,"fb",46,"high"
"1509",46297,2009-08-06,61.84,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",48.8278115799185,"fb",21,"low"
"1510",46297,2009-09-11,38.95,"Wearable AUSG with Calorie Counter","Medical",48.8278115799185,"fb",21,"low"
"1511",46297,2009-09-11,1.54,"Step and Distance Pedometer TL Pro","Industrial",48.8278115799185,"fb",21,"low"
"1512",46321,2009-08-07,20.33,"Biking Tracker U Pro with MP3 Player","Pets and Animals",26.9413475038018,"fb",31,"low"
"1513",46321,2009-09-11,36.49,"Wearable Transmitter KR","Lifestyle",26.9413475038018,"fb",31,"low"
"1514",46321,2009-09-18,38.05,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",26.9413475038018,"fb",31,"low"
"1515",46321,2009-11-15,48.76,"Action Camera Pro","Lifestyle",26.9413475038018,"fb",31,"low"
"1516",46370,2009-08-07,39.87,"Strapless Heart Rate Monitor","Medical",36.0872371399309,"fb",50,"low"
"1517",46548,2009-08-07,91.68,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",24.6695948867127,"fb",30,"low"
"1518",47415,2009-08-19,22.18,"Microcontroller ES","Fitness",8.69484176975675,"fb",69,"low"
"1519",48039,2009-08-12,16.54,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",25.1825878131203,"fb",49,"low"
"1520",48039,2009-08-20,21.52,"Wearable AUSG with Calorie Counter","Medical",25.1825878131203,"fb",49,"low"
"1521",48426,2009-11-11,3.76,"Step and Distance Pedometer TL Pro","Industrial",22.9018759198952,"fb",19,"mid"
"1522",49086,2009-08-14,41.68,"Biking Tracker U Pro with MP3 Player","Pets and Animals",49.8513193943072,"google",24,"mid"
"1523",50065,2009-08-18,75.91,"Wearable Transmitter KR","Lifestyle",26.3186304662377,"fb",41,"mid"
"1524",50406,2009-08-17,112.41,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",8.62568031577393,"google",58,"low"
"1525",50406,2009-08-27,109.84,"Action Camera Pro","Lifestyle",8.62568031577393,"google",58,"low"
"1526",50406,2009-09-21,145.8455,"Strapless Heart Rate Monitor","Medical",8.62568031577393,"google",58,"low"
"1527",50451,2009-09-08,32.92,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",3.11366567388177,"fb",19,"high"
"1528",50451,2009-09-09,6.95,"Microcontroller ES","Fitness",3.11366567388177,"fb",19,"high"
"1529",50451,2009-09-25,25.09,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",3.11366567388177,"fb",19,"high"
"1530",50451,2009-10-08,29.88,"Wearable AUSG with Calorie Counter","Medical",3.11366567388177,"fb",19,"high"
"1531",50451,2009-11-17,30.82,"Step and Distance Pedometer TL Pro","Industrial",3.11366567388177,"fb",19,"high"
"1532",50451,2010-01-29,37.2905,"Biking Tracker U Pro with MP3 Player","Pets and Animals",3.11366567388177,"fb",19,"high"
"1533",51374,2009-08-23,34.1952,"Wearable Transmitter KR","Lifestyle",26.070579682244,"fb",23,"low"
"1534",51374,2009-09-07,37.67,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",26.070579682244,"fb",23,"low"
"1535",51374,2009-09-22,33.46,"Action Camera Pro","Lifestyle",26.070579682244,"fb",23,"low"
"1536",51374,2009-09-22,12.6,"Strapless Heart Rate Monitor","Medical",26.070579682244,"fb",23,"low"
"1537",53025,2009-08-23,28.4,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",44.8959641074762,"google",42,"mid"
"1538",53420,2009-08-24,19.39,"Microcontroller ES","Fitness",7.3194922124967,"google",38,"low"
"1539",53420,2009-08-25,26.78,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",7.3194922124967,"google",38,"low"
"1540",53420,2010-01-10,47.7875,"Wearable AUSG with Calorie Counter","Medical",7.3194922124967,"google",38,"low"
"1541",53420,2010-01-24,20.4898,"Step and Distance Pedometer TL Pro","Industrial",7.3194922124967,"google",38,"low"
"1542",54175,2009-08-25,56.78,"Biking Tracker U Pro with MP3 Player","Pets and Animals",29.2708862780128,"fb",22,"low"
"1543",54175,2009-08-26,19.15,"Wearable Transmitter KR","Lifestyle",29.2708862780128,"fb",22,"low"
"1544",54175,2009-09-01,64.07,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",29.2708862780128,"fb",22,"low"
"1545",54175,2009-09-07,91.98,"Action Camera Pro","Lifestyle",29.2708862780128,"fb",22,"low"
"1546",54551,2009-11-21,65.18,"Strapless Heart Rate Monitor","Medical",6.39909587753937,"fb",67,"low"
"1547",54551,2009-11-21,23.58,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",6.39909587753937,"fb",67,"low"
"1548",54885,2009-08-26,29,"Microcontroller ES","Fitness",29.9777163406834,"fb",37,"low"
"1549",54930,2009-08-26,21.14,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",20.1391484630294,"fb",57,"mid"
"1550",55829,2010-02-21,36.408,"Wearable AUSG with Calorie Counter","Medical",38.6609502951615,"fb",30,"low"
"1551",55829,2010-02-28,29.5627,"Step and Distance Pedometer TL Pro","Industrial",38.6609502951615,"fb",30,"low"
"1552",55829,2010-03-07,18.325,"Biking Tracker U Pro with MP3 Player","Pets and Animals",38.6609502951615,"fb",30,"low"
"1553",56227,2009-08-27,29.36,"Wearable Transmitter KR","Lifestyle",28.072464438621,"fb",28,"mid"
"1554",58238,2009-09-01,24.95,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",5.75210537854582,"fb",41,"low"
"1555",58238,2009-09-15,15.63,"Action Camera Pro","Lifestyle",5.75210537854582,"fb",41,"low"
"1556",58238,2009-10-20,39.6,"Strapless Heart Rate Monitor","Medical",5.75210537854582,"fb",41,"low"
"1557",58238,2009-11-04,65.42,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",5.75210537854582,"fb",41,"low"
"1558",58238,2009-11-18,24.77,"Microcontroller ES","Fitness",5.75210537854582,"fb",41,"low"
"1559",58238,2010-01-12,30.05,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",5.75210537854582,"fb",41,"low"
"1560",59066,2009-08-31,57.21,"Wearable AUSG with Calorie Counter","Medical",24.6077525254805,"fb",42,"mid"
"1561",59066,2009-10-01,54.21,"Step and Distance Pedometer TL Pro","Industrial",24.6077525254805,"fb",42,"mid"
"1562",59066,2010-01-15,92.362,"Biking Tracker U Pro with MP3 Player","Pets and Animals",24.6077525254805,"fb",42,"mid"
"1563",59066,2010-01-28,82.9612,"Wearable Transmitter KR","Lifestyle",24.6077525254805,"fb",42,"mid"
"1564",59066,2010-02-11,77.3068,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",24.6077525254805,"fb",42,"mid"
"1565",59066,2010-02-19,153.5695,"Action Camera Pro","Lifestyle",24.6077525254805,"fb",42,"mid"
"1566",59561,2009-09-01,45.7355,"Strapless Heart Rate Monitor","Medical",7.54222958628088,"google",46,"high"
"1567",59561,2010-01-29,51.9582,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",7.54222958628088,"google",46,"high"
"1568",59575,2009-11-18,15.45,"Microcontroller ES","Fitness",47.0667866459116,"fb",35,"low"
"1569",59579,2009-10-27,38.51,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",19.7592034831177,"google",59,"low"
"1570",59579,2009-11-11,27.92,"Wearable AUSG with Calorie Counter","Medical",19.7592034831177,"google",59,"low"
"1571",59579,2010-01-15,28.26,"Step and Distance Pedometer TL Pro","Industrial",19.7592034831177,"google",59,"low"
"1572",59579,2010-02-03,30.55,"Biking Tracker U Pro with MP3 Player","Pets and Animals",19.7592034831177,"google",59,"low"
"1573",61089,2009-09-03,92.28,"Wearable Transmitter KR","Lifestyle",3.38492560153827,"fb",63,"low"
"1574",61089,2010-01-28,184.2767,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",3.38492560153827,"fb",63,"low"
"1575",61628,2009-09-08,35.42,"Action Camera Pro","Lifestyle",4.63112443615682,"fb",37,"high"
"1576",61628,2009-09-22,46.92,"Strapless Heart Rate Monitor","Medical",4.63112443615682,"fb",37,"high"
"1577",61628,2009-10-02,59.01,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",4.63112443615682,"fb",37,"high"
"1578",61628,2009-10-06,22.98,"Microcontroller ES","Fitness",4.63112443615682,"fb",37,"high"
"1579",61628,2009-10-09,29.56,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",4.63112443615682,"fb",37,"high"
"1580",61628,2009-10-13,28.9,"Wearable AUSG with Calorie Counter","Medical",4.63112443615682,"fb",37,"high"
"1581",61628,2009-10-16,23.42,"Step and Distance Pedometer TL Pro","Industrial",4.63112443615682,"fb",37,"high"
"1582",61628,2009-10-21,21.11,"Biking Tracker U Pro with MP3 Player","Pets and Animals",4.63112443615682,"fb",37,"high"
"1583",61628,2009-10-28,40.9,"Wearable Transmitter KR","Lifestyle",4.63112443615682,"fb",37,"high"
"1584",61628,2009-11-04,18.14,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",4.63112443615682,"fb",37,"high"
"1585",61628,2009-11-12,43.68,"Action Camera Pro","Lifestyle",4.63112443615682,"fb",37,"high"
"1586",61628,2009-11-25,48.9038,"Strapless Heart Rate Monitor","Medical",4.63112443615682,"fb",37,"high"
"1587",61628,2009-12-06,49.4765,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",4.63112443615682,"fb",37,"high"
"1588",61628,2009-12-13,27.3224,"Microcontroller ES","Fitness",4.63112443615682,"fb",37,"high"
"1589",61628,2009-12-18,34.4252,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",4.63112443615682,"fb",37,"high"
"1590",61628,2009-12-31,52.2997,"Wearable AUSG with Calorie Counter","Medical",4.63112443615682,"fb",37,"high"
