orderTimestamp,customerId,amountSpent,productName,productCategory
2010-02-10,45949,221.3212,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-02-15,45949,101.3435,Action Camera Pro,Lifestyle
2010-02-22,45949,137.59,Strapless Heart Rate Monitor,Medical
2010-03-01,45949,107.933,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-03-08,45949,81.433,Microcontroller ES,Fitness
2009-08-10,46256,45.39,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-08-17,46256,28.95,Wearable AUSG with Calorie Counter,Medical
2009-08-25,46256,33.98,Step and Distance Pedometer TL Pro,Industrial
2009-09-01,46256,30.27,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-09-08,46256,39.08,Wearable Transmitter KR,Lifestyle
2009-09-22,46256,29.2,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-09-29,46256,36.96,Action Camera Pro,Lifestyle
2009-10-20,46256,22.92,Strapless Heart Rate Monitor,Medical
2009-10-27,46256,27.31,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-12-01,46256,22.5875,Microcontroller ES,Fitness
2009-08-06,46297,61.84,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-09-11,46297,38.95,Wearable AUSG with Calorie Counter,Medical
2009-09-11,46297,1.54,Step and Distance Pedometer TL Pro,Industrial
2009-08-07,46321,20.33,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-09-11,46321,36.49,Wearable Transmitter KR,Lifestyle
2009-09-18,46321,38.05,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-11-15,46321,48.76,Action Camera Pro,Lifestyle
2009-08-07,46370,39.87,Strapless Heart Rate Monitor,Medical
2009-08-07,46548,91.68,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-08-19,47415,22.18,Microcontroller ES,Fitness
2009-08-12,48039,16.54,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-08-20,48039,21.52,Wearable AUSG with Calorie Counter,Medical
2009-11-11,48426,3.76,Step and Distance Pedometer TL Pro,Industrial
2009-08-14,49086,41.68,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-08-18,50065,75.91,Wearable Transmitter KR,Lifestyle
2009-08-17,50406,112.41,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-08-27,50406,109.84,Action Camera Pro,Lifestyle
2009-09-21,50406,145.8455,Strapless Heart Rate Monitor,Medical
2009-09-08,50451,32.92,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-09-09,50451,6.95,Microcontroller ES,Fitness
2009-09-25,50451,25.09,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-10-08,50451,29.88,Wearable AUSG with Calorie Counter,Medical
2009-11-17,50451,30.82,Step and Distance Pedometer TL Pro,Industrial
2010-01-29,50451,37.2905,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-08-23,51374,34.1952,Wearable Transmitter KR,Lifestyle
2009-09-07,51374,37.67,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-09-22,51374,33.46,Action Camera Pro,Lifestyle
2009-09-22,51374,12.6,Strapless Heart Rate Monitor,Medical
2009-08-23,53025,28.4,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-08-24,53420,19.39,Microcontroller ES,Fitness
2009-08-25,53420,26.78,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-01-10,53420,47.7875,Wearable AUSG with Calorie Counter,Medical
2010-01-24,53420,20.4898,Step and Distance Pedometer TL Pro,Industrial
2009-08-25,54175,56.78,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-08-26,54175,19.15,Wearable Transmitter KR,Lifestyle
2009-09-01,54175,64.07,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-09-07,54175,91.98,Action Camera Pro,Lifestyle
2009-11-21,54551,65.18,Strapless Heart Rate Monitor,Medical
2009-11-21,54551,23.58,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-08-26,54885,29,Microcontroller ES,Fitness
2009-08-26,54930,21.14,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-02-21,55829,36.408,Wearable AUSG with Calorie Counter,Medical
2010-02-28,55829,29.5627,Step and Distance Pedometer TL Pro,Industrial
2010-03-07,55829,18.325,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-08-27,56227,29.36,Wearable Transmitter KR,Lifestyle
2009-09-01,58238,24.95,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-09-15,58238,15.63,Action Camera Pro,Lifestyle
2009-10-20,58238,39.6,Strapless Heart Rate Monitor,Medical
2009-11-04,58238,65.42,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-11-18,58238,24.77,Microcontroller ES,Fitness
2010-01-12,58238,30.05,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-08-31,59066,57.21,Wearable AUSG with Calorie Counter,Medical
2009-10-01,59066,54.21,Step and Distance Pedometer TL Pro,Industrial
2010-01-15,59066,92.362,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-01-28,59066,82.9612,Wearable Transmitter KR,Lifestyle
2010-02-11,59066,77.3068,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-02-19,59066,153.5695,Action Camera Pro,Lifestyle
2009-09-01,59561,45.7355,Strapless Heart Rate Monitor,Medical
2010-01-29,59561,51.9582,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-11-18,59575,15.45,Microcontroller ES,Fitness
2009-10-27,59579,38.51,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-11-11,59579,27.92,Wearable AUSG with Calorie Counter,Medical
2010-01-15,59579,28.26,Step and Distance Pedometer TL Pro,Industrial
2010-02-03,59579,30.55,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-09-03,61089,92.28,Wearable Transmitter KR,Lifestyle
2010-01-28,61089,184.2767,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-09-08,61628,35.42,Action Camera Pro,Lifestyle
2009-09-22,61628,46.92,Strapless Heart Rate Monitor,Medical
2009-10-02,61628,59.01,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-10-06,61628,22.98,Microcontroller ES,Fitness
2009-10-09,61628,29.56,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-10-13,61628,28.9,Wearable AUSG with Calorie Counter,Medical
2009-10-16,61628,23.42,Step and Distance Pedometer TL Pro,Industrial
2009-10-21,61628,21.11,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-10-28,61628,40.9,Wearable Transmitter KR,Lifestyle
2009-11-04,61628,18.14,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-11-12,61628,43.68,Action Camera Pro,Lifestyle
2009-11-25,61628,48.9038,Strapless Heart Rate Monitor,Medical
2009-12-06,61628,49.4765,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-12-13,61628,27.3224,Microcontroller ES,Fitness
2009-12-18,61628,34.4252,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-12-31,61628,52.2997,Wearable AUSG with Calorie Counter,Medical
2010-01-08,61628,25.61,Step and Distance Pedometer TL Pro,Industrial
2010-01-20,61628,51.169,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-02-03,61628,20.08,Wearable Transmitter KR,Lifestyle
2010-02-11,61628,72.78,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-02-19,61628,44.309,Action Camera Pro,Lifestyle
2010-03-04,61628,46.1485,Strapless Heart Rate Monitor,Medical
2009-11-21,63469,59.98,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-09-09,65466,9.48,Microcontroller ES,Fitness
2009-09-11,65502,36.15,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-09-18,65502,20.68,Wearable AUSG with Calorie Counter,Medical
2009-10-02,65502,55.4687,Step and Distance Pedometer TL Pro,Industrial
2009-10-23,65502,35.8787,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-02-09,65502,49.7775,Wearable Transmitter KR,Lifestyle
2010-02-18,65502,30.8615,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-02-24,65502,14.37,Action Camera Pro,Lifestyle
2010-03-04,65502,31.1448,Strapless Heart Rate Monitor,Medical
2009-09-29,66363,38.36,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-10-06,66363,32.36,Microcontroller ES,Fitness
2009-10-13,66363,5.03,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-10-20,66363,32.43,Wearable AUSG with Calorie Counter,Medical
2009-10-27,66363,34.92,Step and Distance Pedometer TL Pro,Industrial
2009-10-27,66363,6.73,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-11-03,66363,36.15,Wearable Transmitter KR,Lifestyle
2009-11-10,66363,47.91,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-11-10,66363,40.72,Action Camera Pro,Lifestyle
2009-11-17,66363,45.1525,Strapless Heart Rate Monitor,Medical
2009-11-23,66363,8.49,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-11-30,66363,39.6965,Microcontroller ES,Fitness
2009-12-09,66363,42.82,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-12-15,66363,45.24,Wearable AUSG with Calorie Counter,Medical
2009-12-29,66363,38.79,Step and Distance Pedometer TL Pro,Industrial
2010-01-12,66363,37.0965,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-01-20,66363,33.43,Wearable Transmitter KR,Lifestyle
2010-01-26,66363,34.75,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-02-16,66363,33.79,Action Camera Pro,Lifestyle
2009-09-15,66479,115.5582,Strapless Heart Rate Monitor,Medical
2009-10-01,66479,54.7102,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-10-09,66479,52.13,Microcontroller ES,Fitness
2009-10-22,66479,48.52,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-11-11,66479,59.1755,Wearable AUSG with Calorie Counter,Medical
2009-12-02,66479,74.9387,Step and Distance Pedometer TL Pro,Industrial
2009-12-10,66479,55.7021,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-12-21,66479,74.9682,Wearable Transmitter KR,Lifestyle
2009-12-30,66479,53.8385,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-01-11,66479,86.6105,Action Camera Pro,Lifestyle
2010-02-05,66479,61.25,Strapless Heart Rate Monitor,Medical
2010-02-21,66479,65.9288,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-03-08,66479,32.9972,Microcontroller ES,Fitness
2009-09-11,66768,53.46,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-12-17,66768,183.76,Wearable AUSG with Calorie Counter,Medical
2009-09-11,66777,34.63,Step and Distance Pedometer TL Pro,Industrial
2010-01-07,66777,38.06,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-09-11,67453,4.61,Wearable Transmitter KR,Lifestyle
2009-09-14,68962,35.5702,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-09-23,70788,25.91,Action Camera Pro,Lifestyle
2009-11-11,70788,36.77,Strapless Heart Rate Monitor,Medical
2009-12-16,70788,43.6885,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-09-17,70857,25.54,Microcontroller ES,Fitness
2009-10-06,71059,36.51,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-02-22,71059,23.62,Wearable AUSG with Calorie Counter,Medical
2009-09-17,71130,25.14,Step and Distance Pedometer TL Pro,Industrial
2009-09-24,71130,18.7,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-09-30,72429,23.01,Wearable Transmitter KR,Lifestyle
2009-11-05,72429,19,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-09-20,73087,4.4,Action Camera Pro,Lifestyle
2010-02-10,73651,13.0785,Strapless Heart Rate Monitor,Medical
2009-11-05,74393,47.8202,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-01-28,74393,62.886,Microcontroller ES,Fitness
2009-09-28,74435,78.41,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-10-05,74435,59.94,Wearable AUSG with Calorie Counter,Medical
2009-10-12,74435,60.3902,Step and Distance Pedometer TL Pro,Industrial
2009-11-16,74435,116.18,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-09-23,75134,47.55,Wearable Transmitter KR,Lifestyle
2009-09-23,75240,5.92,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-10-23,75547,58.59,Action Camera Pro,Lifestyle
2009-09-24,75600,64.35,Strapless Heart Rate Monitor,Medical
2009-09-30,75600,91.64,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-10-27,75600,101.03,Microcontroller ES,Fitness
2009-12-11,75600,38.82,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-12-18,75600,108.48,Wearable AUSG with Calorie Counter,Medical
2010-01-14,75600,77.7927,Step and Distance Pedometer TL Pro,Industrial
2010-01-21,75600,103.82,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-01-29,75600,203.07,Wearable Transmitter KR,Lifestyle
2010-02-05,75600,89.4,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-02-11,75600,104.2,Action Camera Pro,Lifestyle
2010-02-12,75600,74.99,Strapless Heart Rate Monitor,Medical
2010-02-18,75600,75.6,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-03-05,75600,91.72,Microcontroller ES,Fitness
2009-09-24,75603,60.8305,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-10-26,75603,93.56,Wearable AUSG with Calorie Counter,Medical
2009-09-24,75629,37.76,Step and Distance Pedometer TL Pro,Industrial
2009-09-30,75649,118.3805,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-10-07,75649,94.1727,Wearable Transmitter KR,Lifestyle
2009-10-14,75649,132.17,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-10-22,75649,174.3552,Action Camera Pro,Lifestyle
2009-10-29,75649,135.03,Strapless Heart Rate Monitor,Medical
2009-11-05,75649,212.5285,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-11-12,75649,192.1,Microcontroller ES,Fitness
2009-11-18,75649,197.8927,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-11-30,75649,101.6855,Wearable AUSG with Calorie Counter,Medical
2009-12-06,75649,93.0162,Step and Distance Pedometer TL Pro,Industrial
2009-12-15,75649,155.4002,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-01-04,75649,260.71,Wearable Transmitter KR,Lifestyle
2010-01-11,75649,239.1515,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-01-25,75649,188.5455,Action Camera Pro,Lifestyle
2010-02-03,75649,258.4172,Strapless Heart Rate Monitor,Medical
2010-02-15,75649,254.1147,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-02-23,75649,281.9337,Microcontroller ES,Fitness
2010-03-03,75649,251.4452,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-09-25,75730,70.84,Wearable AUSG with Calorie Counter,Medical
2009-09-24,75739,72.74,Step and Distance Pedometer TL Pro,Industrial
2009-10-01,75739,49.3547,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-10-08,75739,53.5,Wearable Transmitter KR,Lifestyle
2009-10-23,75739,60.72,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-11-12,75739,66.59,Action Camera Pro,Lifestyle
2010-01-08,75739,61.1088,Strapless Heart Rate Monitor,Medical
2010-01-15,75739,35.619,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-01-22,75739,23.29,Microcontroller ES,Fitness
2010-01-29,75739,19.37,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-02-19,75739,21.745,Wearable AUSG with Calorie Counter,Medical
2010-03-04,75739,27.1465,Step and Distance Pedometer TL Pro,Industrial
2009-09-25,76463,2.76,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-09-29,77026,117.8802,Wearable Transmitter KR,Lifestyle
2009-09-27,77207,30.62,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-09-27,77555,42.21,Action Camera Pro,Lifestyle
2009-10-29,77915,43.54,Strapless Heart Rate Monitor,Medical
2009-09-28,78451,23.3,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-10-05,78451,84.8412,Microcontroller ES,Fitness
2009-10-12,78451,83.62,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-10-19,78451,51.73,Wearable AUSG with Calorie Counter,Medical
2009-10-27,78451,58.7805,Step and Distance Pedometer TL Pro,Industrial
2009-11-02,78451,72.41,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-11-07,78451,63.12,Wearable Transmitter KR,Lifestyle
2009-11-15,78451,88.7112,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-12-07,78451,74.73,Action Camera Pro,Lifestyle
2009-12-19,78451,54.4355,Strapless Heart Rate Monitor,Medical
2009-12-28,78451,69.1982,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-01-04,78451,70.2445,Microcontroller ES,Fitness
2010-01-11,78451,40.7182,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-01-18,78451,82.1975,Wearable AUSG with Calorie Counter,Medical
2010-01-24,78451,73.4455,Step and Distance Pedometer TL Pro,Industrial
2010-02-15,78451,52.066,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-02-22,78451,56.74,Wearable Transmitter KR,Lifestyle
2010-03-01,78451,102.09,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-03-08,78451,52.2,Action Camera Pro,Lifestyle
2009-09-29,79512,48.69,Strapless Heart Rate Monitor,Medical
2009-10-07,79512,63.0912,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-10-19,79512,42.23,Microcontroller ES,Fitness
2009-10-26,79512,62.69,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-11-09,79512,42.23,Wearable AUSG with Calorie Counter,Medical
2010-01-11,79512,58.93,Step and Distance Pedometer TL Pro,Industrial
2010-01-17,79512,60.78,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-01-18,79512,5.06,Wearable Transmitter KR,Lifestyle
2010-01-28,79512,47.88,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-02-04,79512,56.01,Action Camera Pro,Lifestyle
2010-02-09,79512,50.61,Strapless Heart Rate Monitor,Medical
2010-02-17,79512,73.97,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-03-07,79512,53.79,Microcontroller ES,Fitness
2009-09-30,79570,73.19,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-10-06,79570,54.9202,Wearable AUSG with Calorie Counter,Medical
2009-10-21,79570,64.74,Step and Distance Pedometer TL Pro,Industrial
2009-11-11,79570,126.91,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-11-23,79570,27.32,Wearable Transmitter KR,Lifestyle
2009-10-12,79637,138.2878,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-10-22,79637,129.17,Action Camera Pro,Lifestyle
2009-10-29,79637,154.59,Strapless Heart Rate Monitor,Medical
2009-11-03,79637,50.83,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-11-10,79637,108.16,Microcontroller ES,Fitness
2010-01-25,79637,259.3777,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-02-11,79637,148.3387,Wearable AUSG with Calorie Counter,Medical
2010-02-19,79637,102.4672,Step and Distance Pedometer TL Pro,Industrial
2010-03-05,79637,152.0352,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-09-30,80006,97.87,Wearable Transmitter KR,Lifestyle
2009-10-14,80006,73.35,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-10-22,80006,86.53,Action Camera Pro,Lifestyle
2009-10-28,80006,39.0178,Strapless Heart Rate Monitor,Medical
2009-11-12,80006,80.75,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-01-12,80791,135.2275,Microcontroller ES,Fitness
2010-02-03,80791,187.51,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-02-22,80791,132.53,Wearable AUSG with Calorie Counter,Medical
2009-10-03,81013,78.3682,Step and Distance Pedometer TL Pro,Industrial
2009-10-17,81013,55.2,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-10-26,81013,13.53,Wearable Transmitter KR,Lifestyle
2009-11-02,81013,20.47,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-11-17,81013,18.3,Action Camera Pro,Lifestyle
2009-12-01,81013,28.11,Strapless Heart Rate Monitor,Medical
2009-12-08,81013,21.522,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-12-15,81013,31.69,Microcontroller ES,Fitness
2009-12-22,81013,16.925,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-10-11,81453,77.1152,Wearable AUSG with Calorie Counter,Medical
2009-10-17,81453,80.5605,Step and Distance Pedometer TL Pro,Industrial
2009-10-26,81453,60.54,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-11-04,81453,69.91,Wearable Transmitter KR,Lifestyle
2009-11-13,81453,54.68,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-11-21,81453,107.7447,Action Camera Pro,Lifestyle
2009-12-03,81453,92.4587,Strapless Heart Rate Monitor,Medical
2009-12-11,81453,56.7125,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-01-02,81453,89.125,Microcontroller ES,Fitness
2010-01-25,81453,37.67,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-01-29,81453,53.76,Wearable AUSG with Calorie Counter,Medical
2010-02-15,81453,112.224,Step and Distance Pedometer TL Pro,Industrial
2010-02-22,81453,94.1897,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-03-05,81453,56.3672,Wearable Transmitter KR,Lifestyle
2009-10-02,81629,25.8,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-10-06,83462,75.0462,Action Camera Pro,Lifestyle
2009-10-06,83561,31.67,Strapless Heart Rate Monitor,Medical
2009-10-12,83561,49.22,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-10-27,83561,37.4037,Microcontroller ES,Fitness
2009-11-02,83561,56.49,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-11-10,83561,31.95,Wearable AUSG with Calorie Counter,Medical
2009-12-01,83561,21.74,Step and Distance Pedometer TL Pro,Industrial
2009-12-08,83561,47.9625,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-12-22,83561,62.0632,Wearable Transmitter KR,Lifestyle
2010-01-05,83561,30.68,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-01-25,83561,49.1072,Action Camera Pro,Lifestyle
2010-02-05,83561,35.6,Strapless Heart Rate Monitor,Medical
2010-02-16,83561,18.04,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-02-22,83561,63.2612,Microcontroller ES,Fitness
2009-10-07,84028,77.468,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-10-16,84028,148.01,Wearable AUSG with Calorie Counter,Medical
2009-10-22,84028,156.52,Step and Distance Pedometer TL Pro,Industrial
2009-10-29,84028,106.24,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-11-05,84028,94.52,Wearable Transmitter KR,Lifestyle
2009-11-12,84028,150.78,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-03-05,84028,125.6625,Action Camera Pro,Lifestyle
2009-10-13,85204,74.74,Strapless Heart Rate Monitor,Medical
2009-10-07,85510,164.3105,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-10-08,86278,5.51,Microcontroller ES,Fitness
2009-10-19,86307,28.74,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-10-08,86412,12.8,Wearable AUSG with Calorie Counter,Medical
2009-10-10,87172,8.16,Step and Distance Pedometer TL Pro,Industrial
2009-10-19,89010,14.66,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-10-13,89123,11.25,Wearable Transmitter KR,Lifestyle
2009-10-14,89359,70.26,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-11-09,89359,47.07,Action Camera Pro,Lifestyle
2009-10-15,90419,28.39,Strapless Heart Rate Monitor,Medical
2009-10-16,90848,47.8502,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-11-01,90848,121.52,Microcontroller ES,Fitness
2009-11-11,90848,87.4002,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-11-16,90848,37.52,Wearable AUSG with Calorie Counter,Medical
2009-11-30,90848,88.98,Step and Distance Pedometer TL Pro,Industrial
2009-12-06,90848,133.1252,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-12-16,90848,84.3405,Wearable Transmitter KR,Lifestyle
2009-12-23,90848,225.6698,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-12-25,90848,18.56,Action Camera Pro,Lifestyle
2010-01-10,90848,70.27,Strapless Heart Rate Monitor,Medical
2010-01-17,90848,59.2767,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-01-24,90848,78.8747,Microcontroller ES,Fitness
2010-01-31,90848,105.2,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-02-07,90848,30.023,Wearable AUSG with Calorie Counter,Medical
2010-02-15,90848,113.0575,Step and Distance Pedometer TL Pro,Industrial
2010-02-22,90848,128.0117,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-02-22,90848,6.29,Wearable Transmitter KR,Lifestyle
2010-03-01,90848,28.38,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-03-07,90848,75.6752,Action Camera Pro,Lifestyle
2010-03-07,90848,2.96,Strapless Heart Rate Monitor,Medical
2009-10-16,90916,14.8,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-10-16,90971,81.57,Microcontroller ES,Fitness
2009-10-21,90971,25.39,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-10-16,90979,6.44,Wearable AUSG with Calorie Counter,Medical
2009-10-17,92802,7.88,Step and Distance Pedometer TL Pro,Industrial
2009-10-18,93097,20.45,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-01-28,94734,43.6492,Wearable Transmitter KR,Lifestyle
2010-02-01,94734,97.8117,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-02-14,94734,61.07,Action Camera Pro,Lifestyle
2009-12-28,95448,31.45,Strapless Heart Rate Monitor,Medical
2010-01-10,95448,38.3,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-01-18,95448,6.9,Microcontroller ES,Fitness
2010-01-24,95448,23.22,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-02-01,95448,10.9425,Wearable AUSG with Calorie Counter,Medical
2010-02-08,95448,28.7,Step and Distance Pedometer TL Pro,Industrial
2009-10-19,97042,3.17,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-10-22,97042,4.58,Wearable Transmitter KR,Lifestyle
2009-11-06,97042,8.3,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-12-07,97042,17.5,Action Camera Pro,Lifestyle
2009-12-30,97042,20.86,Strapless Heart Rate Monitor,Medical
2010-03-08,97042,24.16,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-11-18,97603,40.51,Microcontroller ES,Fitness
2010-01-13,97603,35.23,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-10-26,97865,48.82,Wearable AUSG with Calorie Counter,Medical
2009-11-19,97865,32.8,Step and Distance Pedometer TL Pro,Industrial
2009-11-02,99036,16.41,Biking Tracker U Pro with MP3 Player,Pets and Animals
